,NC Number,Created Date,NC Type,Discovery/Plant Area,Discovery/Plant Area Name,Product,Initial Failure Mode,Lot Number,Closed Date,NC TAT
1226,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1227,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1228,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1229,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1230,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1231,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1232,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1233,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1234,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1235,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1236,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1237,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1238,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1239,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1240,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1241,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1242,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1243,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1244,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1245,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1246,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1247,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1248,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1249,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1250,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1251,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1252,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1253,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1254,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1255,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1256,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1257,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1258,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1259,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1260,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1261,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1262,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1263,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12163X,2019-12-23 18:10:19.860,45.0
1264,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1265,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1266,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1267,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1268,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1269,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1270,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1271,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1272,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1273,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1274,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1275,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1276,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1277,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1278,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1279,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1280,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1281,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1282,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1283,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1284,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1285,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1286,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1287,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1288,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1289,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1290,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1291,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1292,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1293,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1294,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1295,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1296,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1297,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1298,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1299,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1300,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1301,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1302,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1303,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1304,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1305,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1306,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1307,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1308,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1309,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1310,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1311,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1312,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1313,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1314,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1315,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1316,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1317,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1318,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12263X,2019-12-23 18:10:19.860,45.0
1319,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1320,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1321,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1322,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1323,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1324,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1325,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1326,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1327,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1328,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1329,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1330,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1331,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1332,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1333,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1334,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1335,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1336,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1337,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1338,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1339,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1340,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1341,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1342,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1343,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1344,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1345,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1346,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1347,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1348,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1349,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1350,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1351,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1352,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1353,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1354,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1355,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1356,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1357,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1358,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1359,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1360,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1361,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1362,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1363,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1364,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1365,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1366,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1367,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1368,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1369,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1370,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1371,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1372,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1373,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19K12363X,2019-12-23 18:10:19.860,45.0
1374,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14863X,2019-12-23 18:10:19.860,45.0
1375,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14863X,2019-12-23 18:10:19.860,45.0
1376,NC-IL081-17815,2019-11-07 21:29:02.990,Internal,S8K,Kahle-IL081,4502570,SFF-SA-V-Damaged Components 1,19J14863X,2019-12-23 18:10:19.860,45.0
